total.pckts,tcp.pct,udp.pct,other.pct,ip.src.unique,ip.dest.unique,eth.src.unique,eth.dest.unique,pkt.length.mean,pkt.length.std,pkt.length.var,pkt.length.min,pkt.length.max,pkt.length.pquartil,pkt.length.med,pkt.length.tquartil,pkt.delta.mean,pkt.delta.std,pkt.delta.var,pkt.delta.min,pkt.delta.max,pkt.delta.pquartil,pkt.delta.med,pkt.delta.tquartil,ttl.mean,ttl.std,ttl.var,ttl.min,ttl.max,ttl.pquartil,ttl.med,ttl.tquartil,tcp.flag.res.count,tcp.flag.cwr.count,tcp.flag.urg.count,tcp.flag.ack.count,tcp.flag.push.count,tcp.flag.reset.count,tcp.flag.syn.count,tcp.flag.fyn.count,dest.port.entropy,src.port.entropy,tcp.seq.entropy,label
2305,86.33405639913232,13.318872017353575,0.3470715835140998,167,183,5,5,713.856399132321,683.505678681589,467180.0127899796,60.0,1514.0,66.0,180.0,1514.0,0.0004333930585683,0.0010138844358492,1.0279616492573511e-06,0.0,0.014013,3e-06,5e-05,0.000309,77.60360563991323,29.463742151213243,868.11210155318,40.0,255.128,63.0,63.0,112.0,0,0,0,1976,449,4,25,18,0.6363541009728485,0.6239338180951709,0.749274520407612,0
1546,82.85899094437258,16.235446313065978,0.9055627425614488,180,178,4,3,593.6455368693403,641.5012367362302,411523.8367341129,60.0,1514.0,66.0,154.5,1454.0,0.0006424734799482,0.001287134197989,1.656714443632801e-06,0.0,0.018402,8e-06,0.000168,0.000629,90.59296765847348,36.94650956257175,1365.0445688572058,40.0,255.128,55.0,101.0,126.0,0,0,0,1265,393,9,24,25,0.7369066405849017,0.6676914096492299,0.6781111002776014,0
1925,86.9090909090909,13.090909090909092,0.0,161,172,2,2,649.611948051948,666.2336848510009,443867.3228301428,60.0,1514.0,66.0,137.0,1484.0,0.0005186779220779,0.0011720958023167,1.3738085698085698e-06,0.0,0.013393,4e-06,8.2e-05,0.000426,76.5387012987013,33.732825512007096,1137.903517023517,3.0,239.0,51.0,63.0,113.0,0,0,0,1655,407,12,21,14,0.6802079903653983,0.6395982496104086,0.6979400792194209,0
1874,87.03308431163286,12.860192102454644,0.1067235859124866,152,163,2,2,568.6995731056563,635.7359234518235,404160.1643671428,60.0,1514.0,66.0,132.0,1462.0,0.0005321696905016,0.0010396523259772,1.080876958909995e-06,0.0,0.007944,8e-06,0.0001264999999999,0.000512,78.13318836712912,34.384358604518965,1182.2841166441572,40.0,243.0,50.0,63.0,113.0,0,0,0,1610,634,8,38,17,0.6538353889151057,0.6032134103559107,0.7240615405649474,0
4167,88.36093112550995,11.519078473722102,0.1199904007679385,156,170,5,6,362.1677465802736,499.366995307253,249367.39600219403,60.0,1514.0,66.0,133.0,239.0,0.0002396318694504,0.0006075939846156,3.691704501410795e-07,0.0,0.009321,7e-06,9.8e-05,0.000213,63.52970842332614,25.844653427637667,667.9461107947034,1.0,243.0,46.0,53.0,63.0,0,0,0,3667,2041,12,27,11,0.4649755393285221,0.4465744263184036,0.7301983994908375,0
4430,95.16930022573364,4.740406320541761,0.0902934537246049,147,145,4,4,300.8663656884876,441.2680891527427,194717.52650451288,60.0,1514.0,66.0,133.0,175.0,0.0002256577878103,0.0005767160590627,3.326014127808355e-07,0.0,0.010335,7e-06,9.9e-05,0.000198,61.35202460496615,26.067054542378056,679.4913325153124,44.0,255.128,46.0,46.0,63.0,0,0,0,4196,2490,10,30,37,0.393568456614994,0.3762518268235986,0.751615417984816,0
4620,95.56277056277057,4.415584415584416,0.0216450216450216,145,147,4,4,338.9489177489177,484.32346780278334,234569.22146451368,60.0,1514.0,66.0,133.0,217.0,0.0002160647186147,0.0005823518899031,3.391337236737679e-07,0.0,0.00835,8e-06,9.8e-05,0.000194,63.45097619047619,29.73943801332908,884.4341733486427,41.0,244.0,46.0,50.5,63.0,0,0,0,4386,2466,22,51,23,0.417362604312746,0.391313745285656,0.7543162974127299,0
1375,82.61818181818181,17.163636363636364,0.2181818181818182,165,167,5,4,537.8210909090909,628.9622920063748,395593.5647659124,60.0,1514.0,60.0,133.0,1454.0,0.0007267723636363,0.0014536994962634,2.113242225436549e-06,0.0,0.02534,1.5e-05,0.000187,0.00072,92.50714763636364,36.18780094361448,1309.5569371346653,3.0,245.0,54.0,113.0,126.0,0,0,0,1123,400,14,16,22,0.7172335494751241,0.6728912928535266,0.6867393756378215,0
1349,80.80059303187547,18.68050407709414,0.5189028910303929,173,180,4,6,592.4610822831727,647.4368381180054,419174.4593522404,60.0,1514.0,66.0,133.0,1514.0,0.0007409970348406,0.0015456262177627,2.388960405035712e-06,0.0,0.014856,1.4e-05,0.000183,0.000664,87.08141734618235,35.58726725999273,1266.45359103415,38.0,253.0,54.0,63.0,126.0,0,0,0,1072,292,11,28,30,0.7186387130655189,0.6620613021505439,0.6259427336281378,0
1269,80.77226162332545,18.991331757289203,0.2364066193853428,172,177,4,4,583.8817966903073,648.8871195388255,421054.4939033939,60.0,1514.0,64.0,124.0,1514.0,0.0007871379038613,0.0014594017234036,2.1298533902735203e-06,0.0,0.016109,1.4e-05,0.000191,0.000748,91.7772537431048,34.85375458783914,1214.7842088693178,41.0,244.0,54.0,112.0,126.0,0,0,0,1006,322,8,24,14,0.7267641826379311,0.668086658308258,0.6498406869449056,0
1374,84.20669577874817,15.72052401746725,0.0727802037845706,144,150,5,6,644.4097525473071,663.7051324002604,440504.5027744472,60.0,1514.0,66.0,145.0,1514.0,0.0007179228529839,0.0015383209866577,2.366431457991564e-06,0.0,0.016697,9e-06,0.000146,0.00060575,88.55867540029112,35.67704877325393,1272.8518091691396,2.0,244.0,54.0,63.0,126.0,0,0,0,1144,320,8,19,34,0.7118961828392601,0.6408260714143016,0.6727842357604641,0
1568,87.8188775510204,11.862244897959185,0.3188775510204081,128,128,7,7,713.2538265306123,678.5297052670784,460402.5609298282,60.0,1514.0,66.0,214.0,1514.0,0.0006369279336734,0.0013884469800826,1.9277850165006416e-06,0.0,0.01396,7.75e-06,0.000106,0.00052275,99.27485331632651,52.47793200605933,2753.9333476325864,43.0,255.128,62.0,101.0,126.0,0,0,0,1362,352,4,26,22,0.7042850021871384,0.6238562637523342,0.7192254159503177,0
1936,87.96487603305785,11.983471074380166,0.0516528925619834,139,148,3,3,681.7551652892562,675.085729438987,455740.74209216906,60.0,1514.0,66.0,139.0,1490.0,0.0005139700413223,0.0009533521763905,9.088803722286289e-07,0.0,0.008904,1.2e-05,0.0001635,0.0005225,87.562722107438,31.799594512183223,1011.2142111392732,4.0,248.0,63.0,63.0,119.0,0,0,0,1690,445,8,16,11,0.6665497388350803,0.5889023477671498,0.7587531636284125,0
1946,88.90030832476874,10.79136690647482,0.3083247687564234,151,156,2,3,490.0472764645427,613.4399469042379,376308.5684578742,60.0,1514.0,66.0,126.0,1387.75,0.0005126788283658,0.0012828860839949,1.6457967045078296e-06,0.0,0.019828,1.4e-05,0.000147,0.00034175,77.7220950668037,34.711985271201044,1204.9219214680784,44.0,246.0,51.0,63.0,113.0,0,0,0,1705,516,13,33,186,0.6490691201122074,0.6483506051336453,0.6769621934129088,0
3714,92.51480883144858,7.32364028002154,0.1615508885298869,175,184,5,5,335.3791060850835,488.9528757285061,239074.91468317597,60.0,1514.0,66.0,130.0,169.75,0.0002680196553581,0.0006404230097737,4.101416314476593e-07,0.0,0.006911,8e-06,9.9e-05,0.00022,67.4975718901454,30.93612490922144,957.0438243989512,42.0,255.128,46.0,54.0,63.0,0,0,0,3409,1901,21,37,54,0.5137799593123844,0.4905688770321176,0.7723215995287239,0
3108,92.76061776061776,7.078507078507079,0.1608751608751608,138,134,2,2,391.9568854568855,531.243669069273,282219.8359261832,60.0,1514.0,66.0,131.0,251.0,0.0003215881595881,0.0008644346040586,7.472471846940048e-07,0.0,0.013334,1e-05,0.000108,0.000222,67.47766184041184,30.125988521470124,907.5751843957496,43.0,245.0,46.0,54.0,63.0,0,0,0,2869,1533,4,24,27,0.5423768164261206,0.4996786435047259,0.7436963580831095,0
1313,83.92993145468392,15.84158415841584,0.2284843869002285,140,150,2,2,687.0677837014471,660.4708830240736,436221.7873225996,60.0,1514.0,66.0,247.0,1514.0,0.0007557532368621,0.0015544738100903,2.416388826256664e-06,0.0,0.012378,9e-06,0.000151,0.000601,88.24664813404416,35.25122887355288,1242.6491370956082,39.0,242.0,54.0,63.0,126.0,0,0,0,1090,321,6,21,13,0.7302819777957323,0.6291535825434297,0.6998371873655588,0
2140,89.20560747663552,10.700934579439252,0.0934579439252336,149,153,3,3,723.2060747663552,672.2418613908125,451909.1202061843,60.0,1514.0,60.0,343.5,1514.0,0.0004640953271028,0.0011985089818582,1.436423779594797e-06,0.0,0.013392,7e-06,6.7e-05,0.000323,88.25617429906542,32.527144190927444,1058.015109217385,40.0,244.0,63.0,63.0,127.0,0,0,0,1894,453,11,19,15,0.6618727784804279,0.5658156908730505,0.7214361084784408,0
1530,80.26143790849673,19.607843137254903,0.130718954248366,141,143,3,3,634.854248366013,653.2904041766301,426788.3521892647,60.0,1514.0,63.0,173.0,1465.0,0.0006511424836601,0.0014447249898274,2.087230296231892e-06,0.0,0.014635,9e-06,0.0001335,0.000493,85.60439673202615,33.97877136941735,1154.5569037751366,4.0,244.0,54.0,63.0,126.0,0,0,0,1208,295,6,34,19,0.6992379376457075,0.6230267840582506,0.6577990118419431,0
2105,89.45368171021377,10.403800475059382,0.1425178147268408,128,134,2,3,567.6779097387173,637.4993616722379,406405.4361325108,60.0,1514.0,66.0,146.0,1462.0,0.0004723700712589,0.0012128290460804,1.470954295016392e-06,0.0,0.013442,8e-06,9.5e-05,0.000258,75.88068313539192,33.48475855184713,1121.2290552754996,42.0,253.0,51.0,63.0,112.0,0,0,0,1864,674,7,31,41,0.637701702215746,0.5728882300088691,0.7583823911970965,0
2454,90.38304808475958,9.453952730236349,0.1629991850040749,137,140,6,5,557.1772616136919,636.4734492871256,405098.4516474513,60.0,1514.0,66.0,145.0,1514.0,0.0004064604726976,0.0011128342944958,1.2384001670060543e-06,0.0,0.017059,8e-06,9.2e-05,0.00023,75.23285900570497,32.364017652459815,1047.4296386087306,30.0,243.0,51.0,63.0,112.0,0,0,0,2205,824,5,22,21,0.5974625090356277,0.5556402691716132,0.7561864614066377,0
1688,86.67061611374407,13.210900473933648,0.1184834123222748,176,175,8,7,594.6635071090047,652.9698089136431,426369.5713527196,60.0,1514.0,66.0,142.5,1514.0,0.0005906238151658,0.0012547719205842,1.5744525726867991e-06,0.0,0.012334,1.2e-05,0.00014,0.0005345,85.77412973933649,36.79358669884111,1353.7680221651374,26.0,244.0,54.0,63.0,126.0,0,0,0,1402,389,17,96,26,0.7016992573154254,0.6492798596473288,0.6783199565983744,0
1551,86.20245003223727,13.733075435203096,0.0644745325596389,167,177,5,5,569.7569310122501,638.532982634106,407724.36991160753,60.0,1514.0,63.5,135.0,1462.0,0.0006441424887169,0.0011407727108185,1.301362377748383e-06,0.0,0.009441,1.4e-05,0.000191,0.0006815,86.45913410702772,38.03519316400659,1446.675919023294,30.0,253.0,54.0,63.0,126.0,0,0,0,1308,395,8,57,28,0.7211579901133834,0.6692636556081515,0.6652902151895115,0
1986,88.77139979859014,11.07754279959718,0.1510574018126888,161,159,3,3,734.8197381671702,686.0056000925351,470603.6833583193,60.0,1514.0,66.0,326.5,1514.0,0.0005032361530715,0.0010957848131809,1.2007443567980905e-06,0.0,0.011723,7e-06,0.0001325,0.00047175,77.75797280966766,33.84851471020431,1145.7219480869178,5.0,244.0,51.0,62.0,113.0,0,0,0,1749,327,7,19,21,0.677920778838421,0.580807984178075,0.6985619771731121,0
3169,93.49952666456296,6.437361943830862,0.0631113916061849,137,147,5,4,486.3234458819817,604.2903383005347,365166.8129633747,60.0,1514.0,66.0,130.0,1126.0,0.000315330388135,0.0007712486577848,5.948244921349818e-07,0.0,0.015463,8e-06,0.000114,0.000255,68.15799242663302,29.87302914567464,892.3978703383264,30.0,244.0,46.0,62.0,63.0,0,0,0,2938,1166,8,39,34,0.5886546577540872,0.54781213838727,0.7442433782474518,0
1745,86.4756446991404,13.35243553008596,0.1719197707736389,157,160,3,3,680.0808022922636,678.7859278032801,460750.33578375966,60.0,1514.0,66.0,136.0,1514.0,0.0005727667621776,0.0013366349942447,1.786593107839568e-06,0.0,0.016874,7e-06,9.2e-05,0.000416,81.74632091690545,34.59589650749456,1196.8760551572743,33.0,239.0,54.0,63.0,117.0,0,0,0,1494,366,7,24,20,0.7059812206648165,0.6537103841795955,0.7022896021380414,0
1333,82.07051762940735,17.704426106526633,0.2250562640660164,150,150,2,2,577.6339084771192,636.1366156764652,404669.7938043069,60.0,1514.0,66.0,130.0,1462.0,0.0007483638409602,0.0015406590913757,2.373630435838689e-06,0.0,0.019577,1.3e-05,0.000176,0.000674,88.45299774943736,36.088324677050906,1302.3671779962413,36.0,253.0,54.0,63.0,126.0,0,0,0,1061,304,12,57,26,0.7032731704799042,0.6648157459933436,0.623449874238108,0
1746,87.80068728522336,12.142038946162655,0.0572737686139748,153,151,3,3,586.9135166093929,646.5339875836878,418006.19710086414,60.0,1514.0,66.0,145.0,1514.0,0.0005704644902634,0.0012527816239495,1.569461797305671e-06,0.0,0.016223,1.2e-05,0.0001455,0.000491,82.53729438717068,35.392434082086446,1252.624390254834,40.0,245.0,51.0,63.0,126.0,0,0,0,1508,456,8,46,16,0.6912298380662607,0.6414854312599498,0.6869804820871181,0
1591,87.05216844751729,12.822124450031428,0.1257071024512885,135,143,7,6,692.5084852294154,682.8091824550522,466228.3796449368,60.0,1514.0,66.0,159.0,1514.0,0.0006247862979258,0.0013938593148244,1.942843789522826e-06,0.0,0.017196,7e-06,0.000136,0.0005369999999999,78.01491640477687,33.95760474610963,1153.1189200930075,5.0,239.0,51.0,62.0,115.0,0,0,0,1370,281,8,24,25,0.6569994194374357,0.5902023613511883,0.6766228274645849,0
1602,87.64044943820225,12.234706616729088,0.1248439450686641,137,138,3,3,659.7265917602996,671.1026809656215,450378.8083992448,60.0,1514.0,66.0,165.0,1514.0,0.0006239750312109,0.001444341247196,2.0861216383518102e-06,0.0,0.014297,7e-06,0.000116,0.000474,76.47454931335831,34.03922978674871,1158.6691644750808,41.0,244.0,49.0,62.0,113.0,0,0,0,1397,391,4,10,3,0.67222725192123,0.6081445373204742,0.7024365334106192,1
1423,82.5720309205903,17.287420941672522,0.1405481377371749,129,136,4,4,713.2178496134926,678.40059716195,460227.37022969045,60.0,1514.0,66.0,233.0,1514.0,0.0007009662684469,0.0015221900695585,2.317062607862789e-06,0.0,0.015657,7e-06,0.000154,0.000591,80.67479269149683,34.26300404287523,1173.9534460420844,37.0,239.0,51.0,63.0,119.0,0,0,0,1164,268,2,19,13,0.6710081213777621,0.6021555032319639,0.6771933731644241,0
1544,88.66580310880829,11.139896373056994,0.194300518134715,137,140,2,2,697.4559585492228,674.7262919323249,455255.56902474485,60.0,1514.0,66.0,188.0,1514.0,0.0006472506476683,0.0013741035727502,1.888160628645076e-06,0.0,0.017602,7e-06,0.000148,0.00062125,83.71745466321244,36.38800472961851,1324.0868882027391,44.0,245.0,51.0,63.0,126.0,0,0,0,1355,366,6,21,6,0.7113203938970886,0.6440671799208425,0.724202870373683,0
1826,85.92552026286965,13.691128148959477,0.3833515881708653,169,184,3,4,693.9676889375685,677.5950061652467,459134.9923800808,60.0,1514.0,66.0,173.5,1514.0,0.0005460848849945,0.0011188999455416,1.2519370881330552e-06,0.0,0.009598,8e-06,0.000136,0.000532,79.7386226725082,36.2438720058653,1313.618257977546,1.0,255.128,51.0,63.0,119.0,0,0,0,1558,374,6,16,29,0.6908552187033824,0.6209731967757061,0.6861760619068864,0
1812,83.77483443708608,15.949227373068434,0.2759381898454746,183,185,3,4,659.2637969094923,677.5395493396855,459059.8409194242,60.0,1514.0,66.0,148.5,1514.0,0.0005508156732891,0.0012023154144586,1.4455623558447702e-06,0.0,0.010336,8e-06,0.000124,0.000451,81.94982119205298,35.464396080429275,1257.7233893495672,2.0,243.0,51.0,63.0,121.0,0,0,0,1502,304,3,26,69,0.6542780010694814,0.6002156113526823,0.658175916731282,0
2002,89.6103896103896,10.03996003996004,0.3496503496503496,142,150,4,4,714.503996003996,682.8529981814924,466288.2171254532,60.0,1514.0,66.0,193.0,1514.0,0.0004976263736263,0.0011863024949223,1.4073136094590067e-06,0.0,0.01398,7e-06,8.45e-05,0.000379,86.72673726273727,35.98930673079739,1295.2301989634182,37.0,255.128,51.25,63.0,126.0,0,0,0,1772,417,7,37,15,0.6583206870461942,0.5544067952327512,0.7560018057470154,0
1964,88.44195519348268,11.40529531568228,0.1527494908350305,137,155,2,2,748.3141547861508,682.7376349144876,466130.6781286281,60.0,1514.0,66.0,347.5,1514.0,0.0005086598778004,0.0010528040255668,1.1083963162498068e-06,0.0,0.009905,7e-06,8.9e-05,0.0004685,86.60818839103871,34.06635919619986,1160.5168288845111,44.0,249.121,54.0,63.0,119.0,0,0,0,1726,350,7,16,8,0.6668193867585142,0.5539371670127936,0.7196056111116478,0
1526,84.66579292267366,15.26867627785059,0.0655307994757536,137,141,2,3,674.464613368283,675.5850960653688,456415.2220256536,60.0,1514.0,66.0,139.0,1514.0,0.0006545753604193,0.0012424986952748,1.5438030077597063e-06,0.0,0.012444,9e-06,0.000154,0.00066225,83.86966841415466,35.445963379679576,1256.4163199135853,2.0,244.0,51.0,63.0,119.0,0,0,0,1283,336,2,15,10,0.6799017587032533,0.5991411412479762,0.7072266827345511,0
1777,85.9876195835678,13.393359594822735,0.6190208216094542,151,152,3,3,570.9448508722567,639.6091212904505,409099.82803794224,60.0,1514.0,66.0,149.0,1514.0,0.000561254361283,0.0010430998514661,1.0880573001287726e-06,0.0,0.011246,9e-06,0.000152,0.000592,84.29847214406303,36.12230865608898,1304.821182645761,38.0,255.128,51.0,63.0,122.0,0,0,0,1511,542,8,25,23,0.7172489295994287,0.6616359477550205,0.7369031128290416,0
1554,83.84813384813384,16.08751608751609,0.0643500643500643,152,159,3,3,630.9086229086229,666.1433325401789,443746.9394877354,60.0,1514.0,66.0,151.0,1514.0,0.0006404523809523,0.001335115145842,1.7825324526569165e-06,0.0,0.017735,9e-06,0.000154,0.000615,80.9399099099099,34.340802225350096,1179.29069748061,6.0,244.0,52.0,63.0,119.0,0,0,0,1281,325,8,33,11,0.6932242056920425,0.6350188435169554,0.6661421357764351,0
1823,89.30334613274822,10.422380691168405,0.274273176083379,144,160,3,4,629.4064728469556,664.1284475482294,441066.5948428213,60.0,1514.0,66.0,140.0,1514.0,0.0005476736149204,0.0011594950272993,1.3444287183319854e-06,0.0,0.013659,9e-06,0.000132,0.0004375,78.8368979703785,37.89707217619132,1436.1880795274544,37.0,244.0,51.0,62.0,117.0,0,0,0,1598,483,18,43,17,0.6768051058404166,0.6140272673714491,0.7134680938072997,0
3079,92.04287106203311,7.957128937966873,0.0,164,168,6,6,513.3712244235141,628.5724155384611,395103.2815758557,60.0,1514.0,66.0,83.0,1434.0,0.0003243566092887,0.0009492426132477,9.010615388053936e-07,0.0,0.018079,7e-06,5.4e-05,0.000214,77.59629749918805,33.859920500593724,1146.4942163065273,41.0,243.0,54.0,56.0,119.0,0,0,0,2786,1134,12,81,13,0.6087270498089756,0.5603354935649462,0.7760159665329692,0
2494,88.93344025661588,10.98636728147554,0.0801924619085805,156,156,3,3,675.8504410585405,676.1511985696112,457180.4433271218,60.0,1514.0,66.0,167.0,1514.0,0.0004008568564554,0.0009858360518759,9.718727211784014e-07,0.0,0.012773,8e-06,8.2e-05,0.0002717499999999,75.52735765838011,33.536396581174415,1124.6898956498069,34.0,255.0,51.0,62.0,113.0,0,0,0,2174,543,19,71,16,0.658399287784575,0.6094015676805025,0.7159897953992028,0
1792,87.72321428571429,12.220982142857142,0.0558035714285714,139,144,2,2,627.6339285714286,654.619177787312,428526.2679269363,60.0,1514.0,66.0,150.0,1514.0,0.0005577795758928,0.0010940040069083,1.196844767131478e-06,0.0,0.010609,8e-06,0.0001374999999999,0.0005735,83.91524051339286,38.79713214955894,1505.21746303034,37.0,244.0,51.0,63.0,121.0,0,0,0,1532,476,12,65,13,0.6677123549857068,0.6234200255376988,0.6815262299541719,0
2166,88.22714681440443,11.634349030470917,0.1385041551246537,162,171,4,4,562.1075715604801,645.7185552748564,416952.4526262478,60.0,1514.0,66.0,129.0,1514.0,0.0004600230840258,0.0010004205750331,1.0008413269495606e-06,0.0,0.0137,8e-06,0.0001235,0.00038025,76.4216648199446,34.2450321950907,1172.7222300427986,40.0,241.114,46.0,63.0,113.0,0,0,0,1889,660,9,32,14,0.6520203288342367,0.600278069527413,0.72452276095653,0
2231,90.76647243388616,9.143881667413716,0.0896458987001344,125,131,3,3,524.0542357687136,627.6544443732294,393950.1015414673,60.0,1514.0,66.0,128.0,1466.0,0.0004476006275212,0.0009937601020518,9.875591404300993e-07,0.0,0.01379,9e-06,0.000123,0.0003135,72.25932989690722,31.904650591764817,1017.906729382599,42.0,239.0,46.0,62.0,112.0,0,0,0,2003,773,7,30,17,0.648829105711673,0.5993954385609666,0.7439069685105301,0
1719,87.20186154741128,12.507271669575337,0.2908667830133798,151,154,2,2,702.5171611401978,679.5798722883205,461828.80281941,60.0,1514.0,66.0,177.0,1514.0,0.0005814054682955,0.0012068006376526,1.456367779038765e-06,0.0,0.011704,8e-06,0.00013,0.0005265,79.16915881326352,34.57185774912359,1195.2133482256368,37.0,244.0,51.0,62.0,119.0,0,0,0,1475,360,12,32,13,0.6695355062471162,0.5828125537753206,0.7122752426540203,0
1803,86.96616749861342,12.64559068219634,0.3882418191902385,139,150,2,2,675.6500277315586,674.9654663618545,455578.3807810758,60.0,1514.0,66.0,169.0,1514.0,0.0005519700499168,0.0011360480608938,1.2906051966607634e-06,0.0,0.011551,8e-06,0.000121,0.000531,78.47839767054907,33.92384888826642,1150.8275233939346,41.0,253.0,51.0,63.0,116.0,0,0,0,1552,427,9,23,14,0.6619746464784574,0.589791089609489,0.7391756628633963,0
2127,87.91725434884813,11.847672778561352,0.235072872590503,164,168,4,4,550.3667136812412,638.2275226217193,407334.3706318573,60.0,1514.0,66.0,130.0,1484.0,0.0004693826986365,0.0011619168340703,1.3500507292960066e-06,0.0,0.016341,8e-06,0.000102,0.0002795,73.63439257169723,33.483200279123444,1121.1247009318922,41.0,255.128,46.0,62.0,113.0,0,0,0,1850,659,2,26,26,0.6351439744288847,0.5819895331008565,0.7244762101595017,0
